Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
127.0.0.1-127.0.0.1-43923-43923-17,127.0.0.1,43923,127.0.0.1,43923,17,14/04/2023 05:56:12 PM,26869,6,0,1960.0,0.0,960.0,24.0,326.6666666666667,375.7928507391627,0,0,0,0,72946.51829245599,223.30566824221222,5373.8,6400.82300958244,12529.0,31.0,26869.0,5373.8,6400.82300958244,12529.0,31.0,0,0,0,0,0,0,0,0,0,48,0,223.30566824221222,0.0,24.0,960.0,284.57142857142856,360.67661283706633,130087.61904761905,0,0,0,0,0,0,0,0,0.0,332.0,326.6666666666667,0.0,0,0,0,1960,6,72946,1,326,0,0,0,0,5,8,0,0,0,0,1.681462572084346E15,0.0,1.681462572084346E15,1.681462572084346E15,NeedManualLabel
192.168.226.2-192.168.226.135-53-34041-17,192.168.226.2,53,192.168.226.135,34041,17,14/04/2023 05:56:13 PM,195,2,0,228.0,0.0,116.0,112.0,114.0,2.8284271247461903,0,0,0,0,1169230.7692307692,10256.410256410256,195.0,0.0,195.0,195.0,195.0,195.0,0.0,195.0,195.0,0,0,0,0,0,0,0,0,0,16,0,10256.410256410256,0.0,112.0,116.0,114.66666666666667,2.309401076758503,5.333333333333333,0,0,0,0,0,0,0,0,0.0,172.0,114.0,0.0,0,0,0,0,0,0,1,114,0,0,0,0,1,8,0,0,0,0,1.681462573834899E15,0.0,1.681462573834899E15,1.681462573834899E15,NeedManualLabel
